url,label
http://www.myappwiz.com/home/redirect?targetUrl=https://livraisonspeed01.cloudaccess.host/wp-includes/DHMF0JCT17E1,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8?cmd=_update&dispatch=c05f378d59c6ba805&locale=_US,phishing
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,phishing
http://www.kuchyne-volf.com/obrazky/dinds/alibaba/index/,phishing
https://www.namecheap.com/domains/registration.aspx,legitimate
http://littlee.com.au/alibaba/login.alibaba.com.php,phishing
https://www.zeitschriften-abo.de/DE/NVG/,legitimate
http://www.gmfs.co.za/js/Gdocs/s/,phishing
https://security.radware.com/ddos-knowledge-center/DDoSPedia/command-and-control-server/,legitimate
https://www.iconfinder.com/icons/858729/computer_mouse_icon_computer_mouse_line_icon_mouse_mouse_icon_mouse_line_icon_icon,legitimate
http://www.audioenglish.org/dictionary/resolution.htm,legitimate
https://amazon.co.jp.access.usid-9452.mixh.jp/,phishing
http://artemisbetguncel.blogspot.com,phishing
http://www.speedcamupdates.com/,legitimate
https://www.parkwhiz.com/p/new-york-parking/map/,legitimate
https://oki.si/pkginfo/change/sitekeyverification.php?origin=cob&check=yes&destination=authentication,phishing
http://www.routeralley.com/guides/nat.pdf,legitimate
http://transcript.login.2016.getwetusa.com/,phishing
http://barbo.sk,legitimate
http://www.vpi.us/cat5-5e-6-standards.html,legitimate
http://fitnessista.com/the-perfect-protein-pancake/,legitimate
http://www.condos-at-the-beach.com/home/cad.html,phishing
http://animaldiversity.org/accounts/Mus_musculus/,legitimate
https://eye-lucir.com/?d=,phishing
https://www.walmart.com/c/ep/cat6-ethernet-cables,legitimate
http://science.howstuffworks.com/warp-speed2.htm,legitimate
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?email%5Cu003dabuse@euroflightinternational.com,phishing
http://maanprofessionals.nl//index.html,phishing
http://www.sportshub.com.sg/Directions/Documents/Sports-Hub-Traffic-Brochure.pdf,legitimate
http://www.srnonline.com/show-clocks,legitimate
https://www.metal-supply.dk/,legitimate
https://uxohd.app.link/rgofF0wPL4,phishing
https://www.net.com.br/,legitimate
https://www.slideshare.net/ashamsvk/project-report-on-digital-media-marketing,legitimate
https://www.evostore.com.np/IhrFall63417798752737518&cgi3-ViewKontakt-63417798752737518-007acctpagetype-63417798752737518=68119-problema&info@hoehne-buero.de.html&amp;data=02%7C01%7C%7C179ae50e4c144e3c228508d8170b3349%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637284684151373360&amp;sdata=T2/xt2zovdHmhQ/iQnm9NKstPU%206hPnRkQ4MGebgKZc=&amp,phishing
https://3u8kstpg-97iuu3sdu.vercel.app/,phishing
http://www.metalinjection.net/reviews/album-review-lord-mantis-death-mask,legitimate
https://www.youtube.com/user/PING,legitimate
http://www.instohelp.com/assets_flight/libs/bootstrap/cmcst-wl.html,phishing
https://learn.sparkfun.com/tutorials/16,legitimate
https://www.workiva.com/,legitimate
https://www.jobchannel.ch/,legitimate
https://fas.org/sgp/crs/misc/R42078.pdf,legitimate
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1,phishing
http://rockysite.net/mobile/Login-Acc.php,phishing
https://safirbetgiristikla.blogspot.com/,phishing
http://www.matrixlab-examples.com/line-segment.html,legitimate
https://www.slant.co/topics/2404/~file-managers-for-windows,legitimate
https://www.computerhope.com/jargon/p/paraport.htm,legitimate
http://cartetitolare-it.www1.biz/portaleTitolares15/,phishing
http://judithleoni.com/telecom-de/index.php,phishing
http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,phishing
http://www.apkhere.com/app/com.smartprojects.ramoptimization,legitimate
http://bangla.plus,legitimate
https://visitor.constantcontact.com/manage/update/genemail?v=001MDKVK-KV0oGx0m9pen7VfbkCi3JbQH6CxWt2KJR3Sl7ocoW5oVQfUoZzmwKGQRldBj3DIQx_njBG0dZpWmiUe3pcjeVlJWx69PrGVPLH5iJhUKaVM_65A10roateFGYI76L1_HFN7Js=,phishing
https://storage.cloud.google.com/user517497679326978.appspot.com/index.html#samsnow@tjsnow.com,phishing
http://icloud.com.find.support-lphone.co/,phishing
http://m.hf695.com/,phishing
http://cns-international2.com/r.htm,phishing
http://northstaradvisorygroup.com/att/sbc/sbc/sbcglobal.net.htm,phishing
http://www.laviosaviaggi.com/ver/webapps/2635a/websrc,phishing
http://secure-login-portal-outlook.el.r.appspot.com/c:/users/user/downloads,phishing
https://viatraniver1972.blogspot.be,phishing
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiC2P6hqevYAhWBqaQKHbbxA4cQFggqMAA&url=http%3A%2F%2Fwww.skatteetaten.no%2Fen%2Fperson%2F&usg=AOvVaw27Bb-ElBmjNVWBcdUaMcxg,phishing
https://norecipes.com/japanese-curry-scratch,legitimate
http://doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,phishing
http://www.neutralsources.com/-/re.html,phishing
http://www.scancity.am/tmp/ibxolb/ibxolb/login/index-html/login/,phishing
https://www.intouchcrm.co.uk/app/settings/signupforms/v/Hosted.aspx?s=F01B6C73-FF67-42B2-A0FC-CB6D6A8F026A,phishing
https://bologna.babyloweb.eu/info/,phishing
https://en.wikipedia.org/wiki/Incorporation_of_the_Bill_of_Rights,legitimate
http://www.12yards.ru/wp-content/plugins/ups/ups/ups/UPS.htm,phishing
http://kprealtors.com/ve/,phishing
http://www.abbreviations.com/term/16642,legitimate
http://www.cnc-club.ru/forum/index.php,legitimate
https://mauy.org/PH/docusign/DocuSign/u.php?l=DHl-dTracking_=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHto=,phishing
https://www.colgate.com/en-us/products/enamel-health,legitimate
http://202.77.121.186/kliping/,phishing
https://estacaoxxx.wordpress.com/,legitimate
http://careers.stateuniversity.com/pages/100000947/Search-Engines-Future-User-Preferences-Artificial-Intelligence.html,legitimate
http://energo-investment.hu,legitimate
http://grouper.ieee.org/groups/802/3/10G_study/public/july99/azadet_1_0799.pdf,legitimate
http://hello-d4cdd.firebaseapp.com/,phishing
http://to-stromatadiko.gr/cache/,phishing
http://logln-office365-0nline.wm.r.appspot.com/wp-content/xp.php,phishing
https://gpahb8bo-hbor35zkv.vercel.app/,phishing
https://www.look.com.ua/,legitimate
http://www.vogella.com/tutorials/JavaAlgorithmsDijkstra/article.html,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ee636eeb7669742/?cmd=_update&dispatch=ee636eeb76697424b&locale=_,phishing
https://en.wikipedia.org/wiki/Medium_shot,legitimate
https://en.wikipedia.org/wiki/Walnut_Creek_CDROM,legitimate
http://www.nicaraguafood.org/,legitimate
https://www.handshq.com/,legitimate
https://www.w3schools.com/jsreF/jsref_obj_date.asp,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/36de3c415ce0bab?cmd=_update&dispatch=36de3c415ce0bab6f&locale=_us,phishing
https://www.kia.com/cz/dealer/pemmbrno/,legitimate
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c,phishing
http://www.liveatspencer68.com/,legitimate
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1/?sec=Wolfgang%20Meyerle,phishing
https://www.ablebits.com/office-addins-blog/2014/05/15/excel-insert-hyperlink/,legitimate
https://www.haciserif.com.tr/,legitimate
http://www.imdb.com/Title?3682448,legitimate
http://baby-lim.com/clovvy/,phishing
https://www.alterego.gr/,legitimate
https://www.sportsengine.com/solutions/,legitimate
http://bakeri-net.blogfa.com,legitimate
http://topprioritys.appspot.com/u?purl=b2Qubmlnb2wvU1UvbW9jLml0aWMuZW5pbG5vLy86c3B0dGg=,phishing
http://www.wikireality.ru/wiki/Keyboard_Cat,legitimate
http://www.grafikerler.org/,legitimate
http://techland.time.com/2011/03/15/south-by-southwest-interactive-the-dawn-of-location-based-gaming/,legitimate
http://www.choose-piano-lessons.com/electronic-keyboard.html,legitimate
http://www.ghbook.ir/index.php?lang=fa,legitimate
https://itxuye.com/,phishing
https://www.ourbaku.com/index.php/%D0%97%D0%B0%D0%B3%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,legitimate
http://www.paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com/update/Tmpjd09UUXdOVGcxT1RBPQ%3D%3D/erreur.htm?cmd=_error_login-run&amp;disp,phishing
https://bit.ly/39vDK97,phishing
http://mereliverystables.com/user1/alibaba/alibaba.com/login.php?cmd=login_submit&amp;amp,phishing
https://www.handlestore.com/,legitimate
http://computer.howstuffworks.com/bittorrent1.htm,legitimate
https://tlook-off365-signin.el.r.appspot.com/,phishing
http://botforbyks.blogspot.ru/,phishing
http://alpreco.ro/wp-content/uploads/attractionvk.html,phishing
http://www.artediezvirtual.es,legitimate
http://utrackafrica.com/administrator/help/en-GB/activation.php?email=abuse@domain.com,phishing
http://gov.taxclaim08.com/,phishing
https://www.researchgate.net/publication/271074231_The_Open_Source_Modelica_Project,legitimate
https://instagramnotice-security.com/username.php,phishing
http://www.imdb.com/Title?0362165,legitimate
http://www.dictionary.com/browse/tabloid,legitimate
http://www.songlyrics.com/lord-mantis/death-mask-lyrics/,legitimate
https://www.weightworld.se/,legitimate
http://www.graphic-design-employment.com/tabloid-paper-dimensions.html,legitimate
http://signin.eday.co.uk.ws.edayisapi.dllsign.inusingsslpuseridcopartnerid2siteid.zdfxx949xyss1pnbh0soabfdzgdh2kppnu.reippl.com/,phishing
http://owl.li/9KyR30pXOCN,phishing
https://www.facebook.com/imdbpro/,legitimate
https://www.coursera.org/learn/algorithms-npcomplete,legitimate
https://www.eliteprospects.com/,legitimate
https://vostbaddleschoi1973.blogspot.com/,phishing
https://www.russianlovematch.com/,legitimate
https://myppbilling-acount.link/,phishing
http://www.columbusonlineauctions.com/cgi-bin/mnhistory.cgi?coa9/1,legitimate
https://www.ghacks.net/2010/04/13/setting-up-a-content-delivery-network-in-wordpress/,legitimate
https://simple.wikipedia.org/wiki/Gettysburg_Address,legitimate
https://www.sevenforums.com/drivers/210625-bluetooth-peripheral-device-driver-device-unplugged-not-found.html,legitimate
http://photographyspark.com/search-engine-optimization-for-photographers-seo-basics/,legitimate
https://sites.google.com/view/dealsd/home?fbclid=IwAR2JJYu14sqA2gp31cX8lhEKvYkF-8EC51J4YYyOzXh25AaPmeKesPgd9dg,phishing
http://masterhealthcaregroup.com/wp-content/uploads/Office369/cfb7a0824144625b1067e3859bb85ffc/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&dispatched=29&id=878485762,phishing
http://xbooks.to/,legitimate
http://techteach.no,legitimate
http://201.163.98.162/crm/jssource/src_files/modules/Project/home/de102cc29dbc05509b7f97227/r1.php,phishing
http://faceboook.bitballoon.com/,phishing
https://www.annabelle.com.cy,legitimate
http://latinasonline09.webcindario.com/app/facebook.com/?lang=de,phishing
https://en.wikipedia.org/wiki/Ionosphere,legitimate
https://netorgft754307-my.sharepoint.com/:b:/g/personal/shelley_collegeadvisorsne_com/ETeAXwoP0Z9HqUfODpU5UJ8BmF7CVxm8NQun0hSVoB71yA,phishing
https://tekoma-my.sharepoint.com/:o:/g/personal/jglorie_cryonorm_com/EkKk_u3bn1pIllAzGyJIo1oBt6TRaNZ2_nrTiHKiV1tW-Q?e=ksIEcu,phishing
http://goldcoastships.com/daum/daum/daaum/login.php,phishing
https://7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de/7e08701fe7e22e7e0b0fabe1c449c468ZjZiZDNjMmQxYTNlNWI4MmU2NzRhNjk2NWFmOWIwNTM=/signin/,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/581d6deb2e3e91e?cmd=_update&dispatch=581d6deb2e3e91efc&locale=_US,phishing
http://toppave.com.sg,legitimate
http://www.novell.com/documentation/oes11/dsfw_bp_lx/,legitimate
https://www.techlahoma.org/,legitimate
http://illitrading.ro/doc/Doctgn/dc475aa73f27292d9e8c96db191c0d61/index2.php,phishing
http://www.passiveaggressivehusband.com/break-up-with-a-passive-aggressive-man/,legitimate
http://shadetreetechnology.com/V4/validation/ef60e2fdf10306f54afdd72d8d3ea6af,phishing
https://www.corbaraweb.com/shop/it/,legitimate
https://www.internetslang.com/DNA-meaning-definition.asp,legitimate
http://www.networksorcery.com/enp/rfc/rfc2812.txt,legitimate
http://www.mousebreaker.com/games/clicker,legitimate
http://yanddcleaning.com.au/Bank%20of%20America/app/ac125f5c244313f4da59f6d8d7597aae,phishing
https://www.jacobspillow.org/,legitimate
https://www.saldo.ch/,legitimate
http://www.linfo.org/osi_model.html,legitimate
https://www.off-the-road.de/,legitimate
https://www.pistolclothing.com.au/system/nitro/server/update/webmail.php?userid=tcanella@eqhs.org,phishing
http://raesewsart.com/esewsarlokcke/,phishing
https://www.tulsapolice.org/police-report/collision-report.aspx,legitimate
http://dorkdiaries.co.uk,legitimate
http://hepsibahisgirisimiz4.blogspot.com,phishing
http://jeticdesigns.asia/wp-includes/js/tinymce/plugins/hr/content/update/webmail.php,phishing
http://skilful-courage-283714.nw.r.appspot.com/home.html,phishing
http://madeua.info/media/jsslider/drive/index.php,phishing
https://vktheme.ru/auth,phishing
https://frankdiekman.com/wp-content/plugins/ubb/toda/webmail.php,phishing
https://immo.numeriklabs.com/region/CA-2.0/CA/,phishing
http://satkom.id/img/clpds/index.php,phishing
http://p30banksoal.blogfa.com,legitimate
http://cartetitolare-italy.www1.biz/portaleTitolares11/,phishing
http://www.thefreedictionary.com/compact+disc,legitimate
http://www.arcanelegendsgame.com/,legitimate
https://andreacostafisio.com.br/wp-content/plugins/adob/login.php?cmd=login_submit&amp;id=9c127b2a76a05cb1ee8818971b2032049c127b2a76a05cb1ee8818971b203204&amp;session=9c127b2a76a05cb1ee8818971b2032049c127b2a76a05cb1ee8818971b203204,phishing
https://www.cartaoitau.tk/card,phishing
http://www.casinocitytimes.com/,legitimate
https://www.smart-wiki.net/,legitimate
http://www.shadetreetechnology.com/V4/validation/efbe45e31b19a2f237879c43c1825c6b,phishing
https://www.lifewire.com/free-memory-test-programs-2626178,legitimate
https://kywait.blogspot.com/,legitimate
https://www.drawdown.org/,legitimate
http://chemsbury.net/scotiabank.app.chemsbury.net/mxonlineV1/leap/signon/ScotiaWeb2.php,phishing
https://jamthomp.weebly.com/,legitimate
https://blog.roku.com/blog/2016/08/18/discovery-tlc-animal-planet-science-discovery-investigation-now-streaming-on-the-roku-platform/,legitimate
https://www.lebara.com.au/,legitimate
http://uniteddental.ca/new/trust/db/,phishing
https://hublaalikes.com/login,phishing
https://noreply-netelle.blogspot.com/,phishing
https://www.recyclingcenters.org/,legitimate
http://www.wikihow.com/Set-Up-a-Wireless-Router,legitimate
https://www.101domain.com/,legitimate
http://pixel.baltic-dragon.ru/kr/english%20newchn/newchn/index.php?email=john.doe@example.com,phishing
http://zhanglab.ccmb.med.umich.edu/ThreaDom/,legitimate
http://servicepaypal.serveirc.com/,phishing
http://www.zerodollartips.com/best-search-engines-in-the-world/,legitimate
https://useful-maxim-276319.uc.r.appspot.com/off365.html,phishing
https://zmail221.appspot.com,phishing
http://www.piano-play-it.com/layout-piano-keys.html,legitimate
http://twowheelcool.com/twitter.com/index759b.html,phishing
http://www.brighthub.com/electronics/home-theater/articles/111893.aspx,legitimate
http://www.gaudi.ch/GaudiLabs/?page_id=19,legitimate
http://www.nairaland.com/1208097/meet-cnn-internationals-anchors-reporters,legitimate
https://www.blindkids.org/,legitimate
https://www.cloudaccess.net/cloud-control-panel-ccp/157-dns-management/319-resolving-dns-http-redirect-issues.html,legitimate
http://centromusicalpaternense.es/wp-includes/css,phishing
https://www.luxuryloft.eu/,legitimate
https://www.forbes.com/profile/tory-burch/,legitimate
https://russeprofilering.no/,legitimate
https://www.ourdocuments.gov/,legitimate
http://www.danoday.com/hotclock/,legitimate
https://domwin-pjf2hfmn.github.io/,phishing
http://www.phoenixlocksmith-az.com/prole/?p[]=prole,phishing
https://www.sitepoint.com/the-blackletter-typeface-a-long-and-colored-history/,legitimate
http://chat.whatsapp.com.madsuka.com/invite,phishing
https://monovative-my.sharepoint.com:443/:o:/g/personal/user_monovative_onmicrosoft_com/EmCzKJnKZgxDtejtstZ67qQBlkNaRN4Da620KjAjE91eWQ?e=5:wesEg8&amp;at=9,phishing
https://www.unmannedtechshop.co.uk/,legitimate
http://www.fingerprinting.com/fingerprint-patterns.php,legitimate
http://www.personalniyhoroskop.com/,legitimate
https://scenari.software/,legitimate
http://www.chiomegaslo.com/,legitimate
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin=,phishing
http://www.pracadarepublicaembeja.net/men,phishing
http://netarafta.com/fresh/onedri/one/index.php,phishing
http://www.atmi.gr/,legitimate
https://www.iplocation.net/mac-address,legitimate
http://www.skm-eleksys.com/2011/02/transmission-tower-types.html,legitimate
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/login.php?cmd=login_submit&amp;id=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8&amp;session=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8,phishing
http://utefilm.no/signin/lik/emailprovider/signin/,phishing
https://forums.digitalpoint.com/threads/how-to-convert-txt-files-to-csv.1446799/,legitimate
https://arquitecturamanuelmojica.com/paymnt/DocuSign/DocuSign/u.php,phishing
https://sylviamclain-my.sharepoint.com/personal/sylvia_sylviamclain_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=UPb1cRnmNypLjdqQCkkArBjkN2Rlitq4OTpLJlYYSoE%3d&docid=1_1c137d9cfdf0c4518a86e6db683563e30&wdFormId=%7B79C56373%2D6E2C%2D4F1C%2D9679%2D6C47534174D5%7D&action=formsubmit,phishing
https://eternityflooringcom-my.sharepoint.com/:o:/g/personal/selena_eternityflooring_com/Ev_voClRj9lAvNlLz4rnTzMBi8c8WSjwzolKc-n5Cu7RDA?e=BkedRb,phishing
http://mocabonitabresil.com/modules/We-Transfer/2020,phishing
https://www.conceptcarz.com/,legitimate
https://www.computerhope.com/jargon/m/memocard.htm,legitimate
http://dick-of.cubehost.ru/archive/2015/1.php?n=25&id=128520,legitimate
https://www.slideshare.net/gibsondaniel83/market-segmentation-targeting-and-positioning,legitimate
http://www.wwwxjj9988.com/index.php,phishing
http://www.latos.co.kr/js/erusr/united/ep/meniu1.htm?theinfored=2718ad761726asdg12765asd7612jgasd87612,phishing
https://www.armstronggarden.com/?SID=k11lf2097p3d8ucjusrcidcle6,legitimate
https://nozed-uname.firebaseapp.com/,phishing
https://www.voog.com/,legitimate
